session_id,pages_viewed,time_on_site_min,items_added,cart_total_gbp,used_discount_code,is_returning,device_mobile,hour_of_day,prev_orders,completed
902006,9,5.7,0,0.0,0,0,1,15,0,0
902007,5,0.4,1,20.82,0,0,1,15,0,0
902008,8,4.7,1,44.56,0,1,1,1,1,0
902009,7,3.5,0,0.0,0,0,1,9,0,0
902010,1,0.4,0,0.0,0,1,1,0,2,0
902011,5,2.2,1,31.43,0,1,0,10,2,0
902012,6,6.3,3,63.3,1,1,0,2,0,1
902013,13,0.7,1,30.6,0,1,1,12,1,0
902014,9,2.2,2,63.08,0,0,1,14,0,0
902015,9,0.6,1,46.42,0,1,1,7,1,0
902016,10,10.0,6,298.15,0,0,1,20,0,0
902017,6,2.9,2,67.7,0,1,1,19,4,1
902018,3,2.2,2,106.06,1,0,0,7,0,1
902019,11,8.0,1,46.51,0,0,0,11,0,1
902020,6,2.9,1,19.16,0,1,0,3,0,1
902021,5,2.7,3,145.77,0,0,1,10,0,0
902022,1,6.1,3,134.12,0,1,0,12,4,1
902023,6,1.5,2,116.12,1,1,1,13,0,1
902024,6,3.7,3,114.6,0,1,0,1,1,1
902025,10,2.7,1,56.28,0,1,1,8,3,1
902026,4,1.7,1,14.2,1,1,1,5,0,0
902027,8,1.7,1,29.68,0,0,1,2,0,0
902028,12,0.5,3,33.68,1,1,1,16,4,1
902029,10,1.6,2,62.61,0,1,0,10,1,1
902030,9,0.3,3,110.98,0,0,0,6,0,1
902031,8,3.1,6,208.17,0,0,0,19,0,1
902032,8,0.6,1,46.17,1,0,0,13,0,1
902033,6,0.3,3,194.22,0,1,0,23,3,1
902034,8,11.3,0,0.0,0,1,0,21,4,1
902035,10,4.1,4,201.06,0,1,0,19,2,1
902036,6,6.9,2,87.06,1,0,1,13,0,0
902037,6,1.6,2,78.94,0,1,0,6,4,1
902038,6,2.6,0,0.0,1,0,1,17,0,1
902039,7,0.3,3,92.73,1,1,1,5,1,0
902040,4,1.1,4,190.72,0,1,1,21,2,1
902041,3,1.4,2,35.38,0,0,1,20,0,0
902042,4,6.7,1,36.91,0,0,0,23,0,0
902043,4,1.7,1,31.33,0,1,1,16,3,1
902044,2,3.6,1,64.87,1,1,1,3,7,1
902045,6,4.3,1,22.08,1,1,1,16,3,1
902046,13,0.1,3,122.78,0,1,1,4,2,1
902047,7,0.2,1,50.18,0,0,1,5,0,0
902048,6,12.6,0,0.0,0,0,1,3,0,0
902049,5,1.9,0,0.0,0,0,1,6,0,0
902050,10,5.3,1,28.92,0,0,1,13,0,0
902051,3,11.1,0,0.0,0,0,1,12,0,0
902052,9,1.8,2,110.55,0,0,1,9,0,0
902053,6,0.5,5,61.88,0,1,0,7,1,0
902054,2,2.8,1,38.34,0,0,1,15,0,0
902055,4,2.8,0,0.0,0,1,1,8,4,0
902056,6,5.5,3,139.39,1,0,1,0,0,1
902057,4,2.9,1,30.42,1,0,0,23,0,1
902058,7,2.7,1,14.33,1,0,1,5,0,0
902059,5,2.6,3,99.81,0,1,0,9,4,1
902060,9,2.5,0,0.0,0,1,1,4,3,0
902061,8,6.2,1,46.96,0,1,1,20,3,0
902062,4,1.4,1,47.53,0,0,0,18,0,0
902063,6,8.1,1,21.33,0,1,1,19,1,1
902064,4,3.0,1,41.59,0,0,1,13,0,1
902065,10,0.3,3,81.89,0,1,1,12,2,1
902066,5,6.3,1,31.58,0,0,1,7,0,0
902067,7,5.8,1,58.97,0,1,1,22,3,0
902068,4,1.5,0,0.0,1,1,1,18,1,1
902069,6,5.5,2,105.29,0,0,1,9,0,1
902070,5,5.0,3,168.84,0,0,1,4,0,0
902071,9,1.2,1,31.3,0,0,1,10,0,0
902072,5,2.0,1,38.51,0,0,1,0,0,1
902073,7,4.8,1,29.46,0,1,1,4,1,0
902074,3,12.9,0,0.0,1,1,1,8,2,0
902075,2,6.7,2,86.13,0,0,1,14,0,0
902076,8,2.6,2,68.32,0,0,1,1,0,0
902077,5,1.1,1,39.89,0,0,1,6,0,0
902078,10,3.2,2,53.71,0,0,1,6,0,0
902079,12,7.0,0,0.0,0,0,1,10,0,0
902080,4,6.5,3,92.36,0,0,0,3,0,1
902081,9,11.9,1,36.92,0,1,1,20,3,1
902082,3,0.3,3,152.12,0,0,1,15,0,0
902083,11,0.3,2,66.04,0,1,1,18,1,1
902084,3,1.3,4,160.59,1,0,1,22,0,0
902085,2,6.0,2,47.85,1,0,1,2,0,0
902086,6,3.2,1,45.53,0,0,0,5,0,0
902087,9,2.5,3,91.63,0,1,1,18,2,1
902088,6,1.2,1,32.55,0,0,1,13,0,0
902089,3,5.7,1,35.95,0,1,1,15,6,0
902090,9,0.1,0,0.0,0,0,1,23,0,0
902091,8,4.5,1,21.89,0,1,0,17,3,0
902092,11,5.4,2,81.36,0,1,0,1,1,0
902093,4,1.5,1,46.1,1,1,1,0,4,0
902094,9,1.8,0,0.0,0,1,1,0,3,0
902095,5,16.6,2,76.4,0,1,0,14,2,1
902096,11,1.0,2,76.04,0,0,0,10,0,0
902097,7,0.5,2,61.76,0,1,1,2,1,1
902098,3,3.2,2,61.65,0,0,1,2,0,1
902099,8,0.7,2,96.09,0,0,1,16,0,0
902100,4,0.9,2,122.45,1,1,1,2,1,0
902101,5,2.1,2,101.58,0,1,0,1,2,1
902102,10,5.8,0,0.0,0,1,0,5,2,0
902103,8,2.4,0,0.0,0,1,0,2,0,0
902104,7,3.0,3,122.57,1,1,1,23,2,1
902105,2,1.3,0,0.0,0,1,1,3,4,1
902106,6,7.2,3,118.6,0,0,0,21,0,1
902107,4,3.2,0,0.0,0,0,0,14,0,0
902108,7,5.7,0,0.0,0,1,0,22,3,1
902109,5,1.7,0,0.0,0,0,1,11,0,0
902110,10,1.9,1,32.85,1,0,1,9,0,0
902111,8,2.1,1,25.17,1,0,1,14,0,1
902112,6,1.3,3,83.59,0,0,0,2,0,0
902113,6,1.9,2,40.86,0,0,0,8,0,0
902114,6,3.7,2,77.9,0,1,0,8,3,1
902115,5,14.5,1,29.94,0,0,1,15,0,0
902116,9,1.6,3,96.31,1,0,1,0,0,1
902117,10,2.8,0,0.0,0,1,0,9,5,0
902118,6,11.9,1,39.12,0,1,0,22,4,1
902119,3,6.2,2,41.58,0,0,1,11,0,0
902120,2,8.6,4,84.75,0,1,0,22,2,1
902121,6,0.5,1,34.17,1,0,1,21,0,0
902122,8,16.7,3,128.44,1,0,1,13,0,1
902123,8,26.4,2,53.96,0,1,0,7,3,1
902124,4,0.3,2,57.3,1,1,0,23,2,1
902125,4,0.8,0,0.0,0,1,1,16,2,0
902126,8,1.6,2,72.96,0,0,0,13,0,0
902127,5,1.3,1,34.39,0,1,1,3,3,0
902128,2,3.4,1,39.61,1,1,1,9,1,1
902129,10,8.4,1,24.12,0,1,1,18,5,1
902130,3,1.1,1,53.17,0,1,0,8,0,1
902131,9,3.0,2,62.81,0,0,1,3,0,0
902132,4,0.4,1,55.17,0,1,1,0,1,1
902133,4,0.5,1,8.88,0,0,1,19,0,0
902134,5,0.3,4,58.69,0,1,1,8,1,1
902135,5,0.1,0,0.0,0,1,1,1,0,0
902136,7,3.8,1,47.01,1,0,0,1,0,1
902137,6,10.3,1,37.8,0,0,1,6,0,0
902138,5,3.6,0,0.0,0,0,1,17,0,0
902139,6,2.6,2,76.84,0,0,1,16,0,1
902140,3,1.9,3,104.24,0,0,1,6,0,0
902141,9,6.9,2,117.1,0,0,1,2,0,1
902142,5,1.2,0,0.0,0,1,0,14,1,0
902143,11,0.9,2,100.59,1,1,1,22,2,1
902144,5,3.9,1,26.12,0,0,0,14,0,0
902145,11,7.9,1,31.47,0,0,1,12,0,0
902146,7,0.1,0,0.0,1,1,1,13,4,1
902147,4,1.7,3,135.7,0,0,1,10,0,0
902148,6,3.1,2,99.11,0,0,1,6,0,1
902149,6,4.1,2,65.83,0,0,1,13,0,0
902150,12,0.1,2,83.09,0,1,1,23,3,0
902151,2,0.2,0,0.0,0,0,1,21,0,0
902152,6,16.1,2,84.26,0,0,1,9,0,0
902153,9,12.1,1,49.19,0,1,0,6,2,1
902154,10,9.6,2,42.57,0,1,0,12,1,0
902155,6,1.7,2,44.65,1,0,1,10,0,0
902156,8,1.9,2,56.78,0,1,0,1,2,1
902157,6,0.2,1,29.72,0,0,1,3,0,0
902158,7,0.8,4,150.08,0,1,1,20,4,0
902159,8,0.7,2,70.28,0,0,0,21,0,0
902160,7,15.2,5,162.99,1,1,1,20,1,1
902161,4,6.1,1,34.11,0,1,1,23,3,0
902162,7,2.0,1,37.66,0,1,1,9,3,1
902163,6,5.8,1,25.8,0,0,0,8,0,0
902164,5,1.3,1,9.6,0,0,1,11,0,0
902165,6,0.6,1,24.13,0,1,1,15,2,1
902166,5,11.1,4,193.2,0,0,1,1,0,1
902167,8,3.1,0,0.0,0,1,1,16,0,0
902168,5,3.1,1,48.61,1,1,0,18,0,1
902169,5,10.9,0,0.0,0,1,0,8,2,0
902170,5,6.6,1,45.22,0,0,0,4,0,0
902171,8,4.8,3,68.23,1,1,1,21,3,1
902172,3,1.8,3,14.75,0,1,1,21,1,1
902173,6,6.1,0,0.0,0,1,1,11,2,0
902174,4,5.9,2,66.83,0,0,1,7,0,0
902175,9,2.4,3,118.93,1,0,1,20,0,0
902176,5,2.6,3,54.11,0,0,1,0,0,1
902177,7,2.2,3,118.58,0,0,0,12,0,0
902178,7,1.3,2,70.66,0,1,0,23,1,0
902179,11,1.2,3,82.78,0,1,0,17,0,1
902180,4,0.1,1,36.4,0,1,1,0,5,0
902181,3,1.6,2,72.15,0,1,0,8,2,0
902182,4,3.8,1,41.32,0,0,1,7,0,0
902183,4,2.6,0,0.0,0,1,0,14,2,1
902184,2,1.4,1,36.26,0,1,1,21,4,0
902185,3,1.7,1,58.74,0,1,0,22,2,1
902186,11,4.9,2,23.31,0,1,1,4,0,0
902187,6,8.6,0,0.0,1,0,1,14,0,0
902188,5,4.8,2,96.16,0,0,1,8,0,0
902189,3,2.6,2,34.81,0,1,1,7,0,1
902190,7,1.5,1,45.76,1,1,0,23,5,0
902191,7,1.2,1,38.83,0,0,1,16,0,0
902192,5,5.3,2,38.62,0,0,1,0,0,0
902193,5,4.1,1,46.89,0,0,1,18,0,0
902194,2,3.2,4,197.04,0,0,1,15,0,1
902195,2,7.0,2,70.75,0,1,1,21,2,0
902196,7,0.8,1,33.81,1,0,0,21,0,1
902197,6,2.5,1,50.57,0,0,0,14,0,0
902198,5,0.9,0,0.0,0,1,1,4,0,1
902199,11,1.4,0,0.0,0,1,1,7,1,0
902200,6,6.6,2,35.4,0,0,1,9,0,0
902201,5,2.3,1,41.97,0,1,1,14,1,1
902202,5,7.7,5,167.25,0,1,1,18,0,1
902203,6,8.5,1,34.59,1,1,1,8,4,1
902204,7,4.7,0,0.0,0,1,1,1,1,1
902205,6,8.7,1,16.21,0,1,1,11,3,0
902206,8,0.9,0,0.0,1,0,1,8,0,0
902207,2,0.5,2,68.29,0,0,0,5,0,1
902208,3,9.7,2,72.4,0,1,1,12,1,0
902209,8,3.3,1,45.3,0,0,1,8,0,0
902210,8,2.5,2,89.39,1,1,0,21,4,1
902211,9,12.2,2,84.95,0,0,0,19,0,0
902212,9,1.3,2,49.11,0,1,1,22,2,1
902213,3,1.0,0,0.0,0,1,1,13,2,1
902214,3,0.1,3,132.39,1,0,1,22,0,1
902215,7,1.7,3,123.11,0,0,0,15,0,0
902216,3,0.8,2,85.17,0,0,0,4,0,0
902217,4,0.5,2,72.32,0,1,1,16,0,1
902218,7,0.8,5,105.29,0,1,0,21,2,1
902219,7,5.4,2,60.29,0,1,1,7,3,0
902220,5,2.4,1,29.4,0,0,0,4,0,0
902221,7,3.0,1,35.35,1,1,1,5,4,1
902222,4,4.0,1,30.23,0,1,0,22,2,0
902223,8,4.2,0,0.0,0,1,0,3,4,0
902224,4,8.1,1,40.47,0,0,1,5,0,0
902225,7,2.4,1,34.31,0,0,1,3,0,0
902226,11,12.8,1,38.4,1,0,1,13,0,0
902227,4,7.4,1,40.1,1,0,1,5,0,0
902228,6,0.7,1,61.05,0,1,1,5,2,0
902229,7,3.9,1,40.43,0,1,1,5,1,0
902230,5,2.7,0,0.0,0,0,1,3,0,0
902231,4,1.8,1,22.72,1,0,1,18,0,0
902232,2,9.3,1,37.76,0,1,1,8,2,1
902233,4,1.2,3,178.9,1,0,1,6,0,1
902234,6,17.9,2,66.29,0,1,1,10,3,0
902235,6,7.0,2,47.62,0,1,1,21,0,0
902236,6,11.7,2,93.85,0,1,1,2,2,1
902237,6,0.6,3,109.38,0,1,1,9,2,1
902238,7,12.2,0,0.0,0,0,1,17,0,0
902239,7,6.5,3,112.55,0,1,1,13,2,0
902240,2,4.5,0,0.0,0,0,1,14,0,0
902241,7,4.6,1,9.8,0,0,1,6,0,0
902242,4,1.4,1,43.63,0,1,0,7,0,1
902243,12,3.8,1,19.99,0,0,1,12,0,0
902244,5,0.1,0,0.0,0,1,1,5,4,1
902245,5,1.5,1,29.32,0,1,1,1,2,0
902246,3,2.0,2,96.68,0,0,0,20,0,0
902247,5,3.8,1,46.98,0,1,1,2,2,1
902248,6,1.0,2,37.51,0,1,1,11,2,0
902249,6,9.3,2,22.23,0,0,0,9,0,1
902250,3,21.9,1,16.83,0,1,0,16,0,0
902251,6,1.7,1,40.11,1,0,1,15,0,0
902252,8,20.6,0,0.0,0,0,1,19,0,0
902253,10,0.3,3,81.82,0,1,1,21,1,1
902254,7,2.6,2,92.33,0,0,0,0,0,1
902255,5,3.3,1,42.19,0,1,1,18,3,0
902256,6,4.4,1,14.64,0,1,0,23,0,1
902257,7,0.4,2,74.76,0,1,1,18,1,1
902258,2,7.8,0,0.0,0,1,1,23,0,1
902259,2,2.2,2,54.5,0,1,1,14,3,1
902260,4,2.6,2,56.27,0,1,0,3,1,0
902261,5,2.8,1,29.54,0,0,0,10,0,1
902262,2,1.5,0,0.0,0,0,0,6,0,0
902263,10,1.8,0,0.0,0,1,1,22,4,0
902264,3,3.9,1,26.63,0,0,0,23,0,0
902265,7,1.4,1,45.71,0,0,1,0,0,0
902266,5,1.3,1,35.05,1,0,0,7,0,0
902267,5,4.1,1,21.91,0,0,0,0,0,0
902268,8,12.6,5,181.08,0,0,1,21,0,1
902269,6,9.4,0,0.0,0,0,1,20,0,0
902270,8,6.8,1,36.37,0,0,1,1,0,0
902271,7,1.0,2,83.44,0,0,0,21,0,1
902272,11,4.5,2,89.36,0,1,0,1,1,1
902273,4,1.1,2,80.13,0,0,0,5,0,1
902274,9,1.7,1,22.01,0,1,1,5,4,1
902275,8,0.6,2,56.42,0,1,1,11,1,1
902276,7,6.6,2,97.35,0,1,0,16,2,0
902277,3,9.9,0,0.0,0,0,1,7,0,0
902278,3,3.6,0,0.0,0,0,0,22,0,0
902279,6,2.5,2,86.26,0,1,1,10,2,0
902280,5,3.7,4,212.38,0,1,1,6,2,1
902281,1,1.1,2,68.17,0,1,0,12,0,1
902282,8,0.9,2,60.64,0,0,1,2,0,0
902283,5,0.3,2,115.48,0,1,0,19,1,1
902284,8,9.9,3,175.8,0,1,1,13,2,1
902285,1,0.7,1,35.45,0,0,1,1,0,0
902286,6,8.7,1,35.23,0,1,1,14,2,0
902287,8,0.8,1,45.89,1,1,1,16,1,1
902288,5,1.4,0,0.0,0,0,1,17,0,0
902289,9,7.0,0,0.0,1,1,0,2,2,1
902290,4,0.9,0,0.0,0,1,1,2,3,1
902291,4,0.6,0,0.0,1,1,1,23,4,1
902292,6,1.5,1,48.36,0,1,1,11,2,0
902293,7,10.1,1,42.96,0,0,0,11,0,0
902294,7,2.5,3,121.32,0,0,1,0,0,0
902295,4,0.5,1,33.71,0,1,1,13,3,0
902296,15,2.5,0,0.0,0,0,0,15,0,0
902297,6,8.0,0,0.0,1,0,1,15,0,0
902298,7,9.5,1,13.85,0,0,0,23,0,1
902299,13,6.6,4,59.72,0,0,1,22,0,1
902300,7,4.7,1,49.68,0,0,0,23,0,0
902301,4,5.5,2,54.22,0,1,0,3,1,1
902302,3,1.3,4,81.94,0,1,0,8,1,1
902303,6,7.1,1,33.91,0,1,1,11,3,0
902304,1,0.4,1,23.59,0,0,1,11,0,0
902305,5,3.4,4,121.15,0,1,0,10,1,1
902306,7,0.2,0,0.0,1,1,1,12,1,0
902307,5,6.1,1,31.05,0,1,1,20,2,0
902308,7,5.2,2,62.12,0,1,0,2,3,0
902309,6,0.7,2,69.51,1,1,0,10,1,1
902310,7,6.6,1,18.22,0,0,0,17,0,0
902311,7,18.0,1,38.47,0,0,0,13,0,0
902312,7,5.0,1,52.11,1,0,0,8,0,0
902313,3,3.6,2,61.21,0,1,1,13,1,1
902314,5,1.5,2,72.36,0,1,1,12,4,1
902315,7,9.3,1,24.96,0,0,1,4,0,0
902316,6,4.7,0,0.0,0,1,0,9,0,0
902317,7,2.3,3,140.41,0,1,1,21,2,0
902318,4,6.6,1,36.93,0,1,1,10,1,1
902319,6,3.5,2,85.9,0,0,0,10,0,0
902320,7,1.6,0,0.0,0,0,0,17,0,0
902321,8,0.4,0,0.0,0,0,1,11,0,0
902322,1,1.8,1,49.55,0,1,1,11,1,1
902323,3,10.7,0,0.0,1,0,0,22,0,1
902324,10,2.5,1,25.3,0,1,0,14,5,0
902325,7,2.1,2,60.89,0,0,1,4,0,0
902326,5,3.8,0,0.0,0,0,1,1,0,0
902327,5,2.0,1,31.42,0,1,1,10,3,1
902328,5,1.5,0,0.0,0,0,1,12,0,0
902329,4,0.1,1,51.43,0,1,1,7,2,1
902330,6,3.5,1,21.19,0,1,1,23,3,1
902331,4,1.0,0,0.0,0,1,1,21,4,0
902332,7,0.1,2,64.77,1,0,0,8,0,1
902333,6,2.4,1,37.32,0,1,1,8,2,1
902334,5,1.5,2,70.58,0,0,1,12,0,1
902335,6,1.3,2,76.69,0,1,1,17,3,0
902336,5,0.9,0,0.0,0,1,1,4,4,0
902337,12,1.7,0,0.0,0,1,1,9,4,1
902338,9,0.7,1,26.38,1,0,1,4,0,0
902339,5,2.6,1,42.53,0,1,1,20,2,0
902340,8,3.3,1,25.38,0,0,0,20,0,0
902341,3,2.2,0,0.0,1,0,0,14,0,0
902342,6,7.5,1,42.75,0,1,0,11,2,1
902343,9,0.9,0,0.0,0,1,1,0,2,1
902344,4,0.8,2,91.12,0,0,0,5,0,0
902345,8,0.4,0,0.0,1,1,0,12,2,1
902346,3,6.1,1,48.69,0,1,1,12,2,0
902347,6,3.0,2,76.11,0,0,1,2,0,0
902348,8,0.1,1,26.62,0,1,1,18,2,0
902349,8,3.3,3,60.9,1,1,1,10,2,1
902350,6,9.4,2,64.42,1,1,1,15,0,0
902351,10,6.0,2,71.34,0,1,1,6,1,0
902352,5,4.2,5,136.51,0,1,0,12,2,1
902353,2,3.2,1,19.49,0,1,0,23,2,0
902354,8,4.0,3,96.76,0,1,1,15,8,1
902355,7,5.2,3,160.31,0,0,0,21,0,1
902356,5,0.4,3,113.93,0,0,1,16,0,0
902357,8,0.5,0,0.0,0,1,0,4,0,1
902358,6,7.6,3,110.27,0,0,1,13,0,1
902359,10,4.7,4,170.21,0,0,0,18,0,0
902360,10,1.0,0,0.0,0,1,1,7,5,1
902361,7,2.6,0,0.0,0,0,1,3,0,0
902362,6,6.9,0,0.0,0,0,1,18,0,0
902363,4,8.9,0,0.0,0,0,0,15,0,0
902364,7,0.1,1,20.2,1,1,0,15,0,1
902365,5,7.1,4,171.74,0,1,1,10,2,1
902366,2,2.6,2,19.46,0,0,1,2,0,1
902367,4,3.3,4,108.35,0,0,1,12,0,1
902368,5,4.1,4,105.12,0,0,1,11,0,0
902369,8,2.4,4,113.16,0,0,1,21,0,0
902370,7,6.9,2,105.04,0,1,0,2,2,1
902371,2,2.7,4,125.17,0,1,0,10,1,1
902372,6,5.5,1,47.79,1,1,1,12,2,1
902373,6,3.1,3,109.81,0,1,0,4,3,1
902374,3,1.8,3,121.11,1,1,0,17,0,1
902375,4,0.4,0,0.0,0,0,1,12,0,0
902376,9,0.1,1,43.68,0,1,0,5,1,0
902377,5,1.0,1,27.61,0,1,1,14,2,0
902378,4,1.9,2,59.32,0,1,1,21,1,1
902379,4,2.0,2,57.52,0,1,1,5,5,1
902380,7,5.5,2,44.9,1,1,1,14,1,1
902381,7,14.2,2,69.49,0,1,1,3,2,1
902382,4,1.7,1,45.41,0,1,1,14,3,0
902383,1,2.2,2,61.88,0,0,1,17,0,0
902384,2,5.7,0,0.0,0,0,1,17,0,0
902385,7,5.1,0,0.0,0,1,1,7,1,0
902386,10,5.8,2,60.64,0,1,0,20,4,1
902387,5,0.7,3,131.32,0,1,1,15,1,1
902388,5,2.5,3,105.17,1,1,1,20,1,0
902389,8,0.3,1,47.91,0,0,1,7,0,0
902390,9,3.2,0,0.0,0,0,1,13,0,0
902391,8,0.1,1,34.42,0,1,1,5,2,1
902392,7,3.2,0,0.0,1,0,0,19,0,1
902393,5,2.7,1,31.94,0,0,1,2,0,0
902394,6,1.1,2,71.49,0,0,1,13,0,0
902395,5,0.1,1,25.76,0,1,1,22,2,0
902396,7,10.4,0,0.0,0,1,0,6,4,0
902397,11,1.7,2,135.11,0,1,1,16,2,1
902398,5,4.7,1,23.78,0,1,1,2,0,0
902399,8,3.5,1,38.79,0,1,0,2,3,1
902400,7,1.3,2,70.38,0,0,0,9,0,1
902401,9,5.1,3,64.25,1,0,1,2,0,1
902402,6,3.0,4,177.49,0,0,1,2,0,0
902403,1,0.4,1,29.68,0,0,0,3,0,0
902404,4,1.8,0,0.0,0,1,0,5,2,0
902405,9,1.5,1,51.41,1,0,0,11,0,0
902406,6,1.0,0,0.0,0,0,1,2,0,0
902407,10,13.0,0,0.0,0,0,1,10,0,0
902408,8,0.6,4,165.93,1,0,1,12,0,1
902409,5,0.5,0,0.0,0,1,1,16,1,0
902410,7,5.2,1,42.64,0,1,1,13,2,1
902411,7,11.5,0,0.0,0,1,0,15,0,1
902412,5,0.2,2,65.8,0,1,1,4,1,1
902413,5,0.3,0,0.0,0,0,0,19,0,0
902414,6,5.9,3,135.87,0,1,1,4,0,1
902415,7,7.2,3,205.02,0,1,1,7,5,1
902416,3,1.6,2,31.09,0,0,1,4,0,1
902417,3,1.6,3,64.86,1,1,0,20,2,1
902418,6,1.8,1,23.44,0,1,0,15,2,1
902419,5,3.9,2,62.21,0,1,0,15,3,0
902420,6,4.8,0,0.0,0,0,0,6,0,0
902421,8,1.4,0,0.0,0,1,1,5,0,0
902422,6,0.3,1,17.63,0,1,0,6,4,1
902423,1,6.5,0,0.0,0,0,1,22,0,0
902424,8,4.4,2,58.11,0,0,1,12,0,1
902425,3,5.4,1,46.93,0,0,0,19,0,0
902426,7,3.2,3,103.24,0,0,1,18,0,0
902427,9,3.1,0,0.0,0,1,1,1,4,0
902428,9,1.9,0,0.0,0,1,1,16,2,0
902429,8,2.5,2,47.77,0,1,1,15,4,0
902430,7,7.1,2,41.38,0,0,1,4,0,0
902431,6,2.5,0,0.0,0,1,0,12,1,0
902432,6,0.4,2,59.65,0,1,1,9,0,1
902433,4,0.6,2,81.77,0,0,1,21,0,0
902434,6,1.6,3,87.85,1,1,1,21,1,1
902435,7,3.8,1,37.96,0,1,1,9,1,0
902436,4,5.0,0,0.0,1,0,0,3,0,0
902437,5,1.1,2,74.52,0,0,1,7,0,1
902438,3,2.9,2,61.35,0,1,1,19,1,1
902439,6,1.0,2,38.37,0,0,1,0,0,0
902440,6,2.3,1,45.67,0,0,1,6,0,0
902441,3,2.7,0,0.0,0,1,0,6,2,1
902442,5,4.1,1,38.9,0,1,1,15,0,1
902443,6,5.9,3,102.12,1,0,1,16,0,1
902444,9,0.4,2,96.96,1,0,1,3,0,1
902445,2,0.8,0,0.0,0,0,0,8,0,0
902446,3,1.6,3,124.83,0,1,1,14,1,1
902447,5,3.2,0,0.0,0,0,1,23,0,0
902448,9,0.7,2,71.93,0,0,1,16,0,0
902449,6,8.7,1,30.95,0,1,0,23,4,1
902450,8,0.2,3,85.01,0,1,1,22,3,1
902451,2,1.6,1,28.18,0,0,0,17,0,0
902452,7,0.5,3,106.32,0,1,1,2,5,1
902453,5,2.3,0,0.0,0,1,0,12,1,0
902454,6,4.3,1,40.19,0,1,1,20,2,0
902455,6,1.8,3,112.35,0,1,1,10,1,0
902456,4,1.5,3,110.23,0,0,1,14,0,0
902457,6,3.5,1,16.39,0,1,1,10,3,0
902458,4,1.5,1,33.84,0,1,0,1,3,1
902459,9,1.4,0,0.0,0,0,0,17,0,0
902460,5,2.1,3,159.18,0,1,0,20,0,1
902461,8,5.1,2,49.07,0,0,1,8,0,1
902462,4,4.4,4,75.93,0,1,0,23,5,1
902463,5,5.0,1,14.33,0,0,1,23,0,0
902464,6,5.6,1,25.71,0,1,1,9,2,1
902465,6,2.4,3,5.0,0,0,1,15,0,0
902466,10,10.9,3,111.71,0,1,1,21,3,1
902467,6,3.9,2,75.64,0,1,0,17,1,0
902468,7,7.4,1,21.93,0,1,0,7,2,1
902469,7,0.5,0,0.0,0,1,0,21,1,0
902470,2,0.7,0,0.0,0,0,1,10,0,0
902471,5,8.6,1,33.16,0,1,1,20,1,0
902472,8,0.3,2,90.82,0,0,0,16,0,0
902473,6,18.9,2,97.15,0,1,1,15,4,0
902474,3,0.1,1,22.78,1,0,1,13,0,0
902475,3,1.2,1,17.74,0,1,0,7,2,0
902476,7,1.8,1,30.44,0,1,1,17,3,0
902477,1,3.9,2,107.2,0,0,1,17,0,0
902478,4,6.6,1,25.72,0,0,1,5,0,0
902479,7,14.1,3,139.86,0,0,1,11,0,0
902480,3,0.2,1,23.31,0,0,1,21,0,1
902481,2,0.7,1,33.16,0,1,0,1,0,1
902482,11,4.7,1,28.1,0,1,1,12,2,0
902483,7,0.3,2,79.89,0,1,1,12,2,0
902484,7,0.9,1,36.78,1,0,1,14,0,0
902485,5,2.4,1,24.26,1,0,1,7,0,1
902486,7,1.9,0,0.0,0,0,1,1,0,0
902487,1,0.5,1,22.2,0,0,1,3,0,0
902488,4,1.0,2,75.52,0,1,0,14,4,0
902489,7,6.5,1,22.79,0,0,0,17,0,0
902490,5,9.1,1,36.15,1,0,0,14,0,0
902491,3,0.5,0,0.0,0,1,0,0,1,0
902492,10,1.4,2,85.83,0,1,0,7,2,1
902493,6,0.2,1,43.08,0,0,0,9,0,0
902494,7,3.1,2,78.06,0,0,0,18,0,0
902495,2,3.2,0,0.0,0,0,0,2,0,0
902496,7,3.9,2,49.19,0,0,1,17,0,0
902497,7,1.9,1,24.54,0,0,1,5,0,1
902498,5,6.2,1,34.22,0,1,0,3,2,0
902499,4,3.0,0,0.0,0,0,1,0,0,0
902500,5,4.3,0,0.0,0,1,1,18,3,0
902501,3,2.5,0,0.0,0,0,1,14,0,0
902502,6,3.0,1,49.41,0,1,1,13,0,1
902503,7,2.9,2,37.11,0,1,0,18,2,1
902504,2,1.5,0,0.0,0,1,1,6,1,1
902505,7,0.6,1,42.47,0,0,1,6,0,0
902506,6,26.7,2,53.19,0,1,1,13,1,1
902507,8,0.5,2,61.81,1,1,0,12,1,1
902508,6,8.7,0,0.0,0,1,1,15,3,0
902509,4,4.8,3,86.99,0,0,1,6,0,0
902510,7,1.2,1,43.6,0,1,1,4,2,0
902511,6,2.1,2,118.95,0,1,0,16,2,0
902512,6,3.7,1,34.5,0,0,1,18,0,0
902513,7,1.8,2,69.77,0,0,0,15,0,0
902514,10,3.0,3,184.56,0,0,1,10,0,0
902515,5,1.5,1,21.94,0,0,1,13,0,0
902516,7,3.0,2,69.55,0,0,1,5,0,0
902517,5,1.7,1,40.11,0,1,1,3,2,0
902518,4,1.8,5,82.42,0,1,0,12,1,1
902519,4,3.0,1,21.06,0,1,1,3,3,0
902520,7,8.7,3,84.44,0,1,1,21,1,0
902521,5,1.7,2,79.8,0,1,1,8,2,1
